16:37:04:906	6a7a7740	Check and remove old log files...
16:37:32:329	5a78f700	parse packet: 242
16:37:32:329	5a78f700	ETH: job is the same
16:37:32:329	5a78f700	new buf size: 0
16:37:35:159	63935700	GPU 0 temp = 42, old fan speed = 60, new fan speed = 60 
16:37:35:159	63935700	GPU0 t=42C fan=60%
16:37:35:159	63935700	em hbt: 0, fm hbt: 24, 
16:37:35:159	63935700	watchdog - thread 0 (gpu0), hb time 113
16:37:35:159	63935700	watchdog - thread 1 (gpu0), hb time 283
16:37:38:163	63935700	GPU 0 temp = 43, old fan speed = 60, new fan speed = 60 
16:37:40:509	5a78f700	got 243 bytes
16:37:40:509	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x5418a842a77fe88f643e990ec28a399edda8c70d8f4a4667edaa777aa3f95dd3","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:37:40:509	5a78f700	parse packet: 242
16:37:40:510	5a78f700	ETH: job changed
16:37:40:510	5a78f700	new buf size: 0
16:37:40:510	5a78f700	ETH: 11/26/17-16:37:40 - New job from eth-us-east1.nanopool.org:9999
16:37:40:510	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:37:40:510	5a78f700	ETH - Total Speed: 24.601 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:00
16:37:40:510	5a78f700	ETH: GPU0 24.601 Mh/s
16:37:41:168	63935700	GPU 0 temp = 43, old fan speed = 60, new fan speed = 60 
16:37:41:462	5a78f700	ETH: checking pool connection...
16:37:41:462	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:37:41:943	5a78f700	got 243 bytes
16:37:41:943	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x5418a842a77fe88f643e990ec28a399edda8c70d8f4a4667edaa777aa3f95dd3","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:37:41:943	5a78f700	parse packet: 242
16:37:41:943	5a78f700	ETH: job is the same
16:37:41:943	5a78f700	new buf size: 0
16:37:42:596	5a78f700	got 243 bytes
16:37:42:596	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x86c9a43a33f79f6519bc06fd6c31bbba5e05e824696e0d9cc2c8732aa84e0d4d","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:37:42:596	5a78f700	parse packet: 242
16:37:42:596	5a78f700	ETH: job changed
16:37:42:596	5a78f700	new buf size: 0
16:37:42:597	5a78f700	ETH: 11/26/17-16:37:42 - New job from eth-us-east1.nanopool.org:9999
16:37:42:597	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:37:42:597	5a78f700	ETH - Total Speed: 24.607 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:00
16:37:42:597	5a78f700	ETH: GPU0 24.607 Mh/s
16:37:44:172	63935700	GPU 0 temp = 43, old fan speed = 60, new fan speed = 60 
16:37:47:176	63935700	GPU 0 temp = 43, old fan speed = 60, new fan speed = 60 
16:37:50:180	63935700	GPU 0 temp = 43, old fan speed = 60, new fan speed = 60 
16:37:51:460	5a78f700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x177987d", "0x00000000000000000000000000000000000000000000000000000000303911c9"]}

16:37:51:463	5a78f700	ETH: checking pool connection...
16:37:51:463	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:37:52:330	5a78f700	got 243 bytes
16:37:52:330	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x86c9a43a33f79f6519bc06fd6c31bbba5e05e824696e0d9cc2c8732aa84e0d4d","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:37:52:330	5a78f700	parse packet: 242
16:37:52:330	5a78f700	ETH: job is the same
16:37:52:330	5a78f700	new buf size: 0
16:37:53:184	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:37:56:188	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:37:59:192	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:01:464	5a78f700	ETH: checking pool connection...
16:38:01:464	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:01:945	5a78f700	got 243 bytes
16:38:01:945	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x86c9a43a33f79f6519bc06fd6c31bbba5e05e824696e0d9cc2c8732aa84e0d4d","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:01:945	5a78f700	parse packet: 242
16:38:01:945	5a78f700	ETH: job is the same
16:38:01:945	5a78f700	new buf size: 0
16:38:02:197	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:05:201	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:05:201	63935700	GPU0 t=44C fan=60%
16:38:05:201	63935700	em hbt: 1, fm hbt: 35, 
16:38:05:201	63935700	watchdog - thread 0 (gpu0), hb time 124
16:38:05:201	63935700	watchdog - thread 1 (gpu0), hb time 295
16:38:08:205	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:11:209	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:11:461	5a78f700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1776bef", "0x00000000000000000000000000000000000000000000000000000000303911c9"]}

16:38:11:465	5a78f700	ETH: checking pool connection...
16:38:11:465	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:12:331	5a78f700	got 243 bytes
16:38:12:331	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x86c9a43a33f79f6519bc06fd6c31bbba5e05e824696e0d9cc2c8732aa84e0d4d","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:12:332	5a78f700	parse packet: 242
16:38:12:332	5a78f700	ETH: job is the same
16:38:12:332	5a78f700	new buf size: 0
16:38:13:893	5a78f700	got 243 bytes
16:38:13:894	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xe82c44e17e3a9ced4b6debdc4cf7da369b7469d137b94b399fa5b7357bd52f50","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:13:894	5a78f700	parse packet: 242
16:38:13:894	5a78f700	ETH: job changed
16:38:13:894	5a78f700	new buf size: 0
16:38:13:894	5a78f700	ETH: 11/26/17-16:38:13 - New job from eth-us-east1.nanopool.org:9999
16:38:13:894	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:38:13:894	5a78f700	ETH - Total Speed: 24.608 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
16:38:13:894	5a78f700	ETH: GPU0 24.608 Mh/s
16:38:14:212	63935700	GPU 0 temp = 44, old fan speed = 60, new fan speed = 60 
16:38:17:216	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:20:220	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:21:466	5a78f700	ETH: checking pool connection...
16:38:21:466	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:21:947	5a78f700	got 243 bytes
16:38:21:948	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xe82c44e17e3a9ced4b6debdc4cf7da369b7469d137b94b399fa5b7357bd52f50","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:21:948	5a78f700	parse packet: 242
16:38:21:948	5a78f700	ETH: job is the same
16:38:21:948	5a78f700	new buf size: 0
16:38:22:346	5a78f700	got 243 bytes
16:38:22:346	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xb212c5807b0c016b6aa680d9fcbfa851897de51dcdbfa5791b623a40e7039634","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:22:346	5a78f700	parse packet: 242
16:38:22:346	5a78f700	ETH: job changed
16:38:22:347	5a78f700	new buf size: 0
16:38:22:347	5a78f700	ETH: 11/26/17-16:38:22 - New job from eth-us-east1.nanopool.org:9999
16:38:22:347	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:38:22:347	5a78f700	ETH - Total Speed: 24.608 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
16:38:22:347	5a78f700	ETH: GPU0 24.608 Mh/s
16:38:23:224	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:26:228	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:29:231	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:31:462	5a78f700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x177854f", "0x00000000000000000000000000000000000000000000000000000000303911c9"]}

16:38:31:469	5a78f700	ETH: checking pool connection...
16:38:31:469	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:32:235	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:32:338	5a78f700	got 243 bytes
16:38:32:338	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xb212c5807b0c016b6aa680d9fcbfa851897de51dcdbfa5791b623a40e7039634","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:32:338	5a78f700	parse packet: 242
16:38:32:339	5a78f700	ETH: job is the same
16:38:32:339	5a78f700	new buf size: 0
16:38:35:239	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:35:239	63935700	GPU0 t=45C fan=60%
16:38:35:239	63935700	em hbt: 1, fm hbt: 35, 
16:38:35:239	63935700	watchdog - thread 0 (gpu0), hb time 134
16:38:35:239	63935700	watchdog - thread 1 (gpu0), hb time 305
16:38:38:243	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:41:247	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:41:470	5a78f700	ETH: checking pool connection...
16:38:41:471	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:41:951	5a78f700	got 243 bytes
16:38:41:951	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xb212c5807b0c016b6aa680d9fcbfa851897de51dcdbfa5791b623a40e7039634","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:41:951	5a78f700	parse packet: 242
16:38:41:952	5a78f700	ETH: job is the same
16:38:41:952	5a78f700	new buf size: 0
16:38:44:251	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:44:749	5a78f700	got 243 bytes
16:38:44:749	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x92d137264c6df409b7028355fdf96cc14c0345f4c03354d166fcfc9a47665fcb","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:44:749	5a78f700	parse packet: 242
16:38:44:749	5a78f700	ETH: job changed
16:38:44:749	5a78f700	new buf size: 0
16:38:44:749	5a78f700	ETH: 11/26/17-16:38:44 - New job from eth-us-east1.nanopool.org:9999
16:38:44:749	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:38:44:750	5a78f700	ETH - Total Speed: 24.620 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
16:38:44:750	5a78f700	ETH: GPU0 24.620 Mh/s
16:38:47:255	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:50:259	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:51:219	5a78f700	got 243 bytes
16:38:51:220	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x3bc8cc5c7e4fce556969f93308154bb11a7e25ad89e7dd33fe965a04de723084","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:51:220	5a78f700	parse packet: 242
16:38:51:220	5a78f700	ETH: job changed
16:38:51:220	5a78f700	new buf size: 0
16:38:51:220	5a78f700	ETH: 11/26/17-16:38:51 - New job from eth-us-east1.nanopool.org:9999
16:38:51:220	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:38:51:220	5a78f700	ETH - Total Speed: 24.603 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
16:38:51:220	5a78f700	ETH: GPU0 24.603 Mh/s
16:38:51:463	5a78f700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x177b0c3", "0x00000000000000000000000000000000000000000000000000000000303911c9"]}

16:38:51:472	5a78f700	ETH: checking pool connection...
16:38:51:472	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:38:52:333	5a78f700	got 243 bytes
16:38:52:333	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x3bc8cc5c7e4fce556969f93308154bb11a7e25ad89e7dd33fe965a04de723084","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:38:52:333	5a78f700	parse packet: 242
16:38:52:333	5a78f700	ETH: job is the same
16:38:52:333	5a78f700	new buf size: 0
16:38:53:264	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:56:268	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:38:59:272	63935700	GPU 0 temp = 45, old fan speed = 60, new fan speed = 60 
16:39:01:473	5a78f700	ETH: checking pool connection...
16:39:01:473	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:39:01:954	5a78f700	got 243 bytes
16:39:01:954	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x3bc8cc5c7e4fce556969f93308154bb11a7e25ad89e7dd33fe965a04de723084","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:39:01:954	5a78f700	parse packet: 242
16:39:01:954	5a78f700	ETH: job is the same
16:39:01:954	5a78f700	new buf size: 0
16:39:02:276	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:05:143	5a78f700	got 243 bytes
16:39:05:144	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xa37572b2a42bb23fceb9d224d8480fffb91ae37905fbb5fd6bbe543e3cca60f5","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:39:05:144	5a78f700	parse packet: 242
16:39:05:144	5a78f700	ETH: job changed
16:39:05:144	5a78f700	new buf size: 0
16:39:05:144	5a78f700	ETH: 11/26/17-16:39:05 - New job from eth-us-east1.nanopool.org:9999
16:39:05:144	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
16:39:05:144	5a78f700	ETH - Total Speed: 24.601 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
16:39:05:144	5a78f700	ETH: GPU0 24.601 Mh/s
16:39:05:281	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:05:281	63935700	GPU0 t=46C fan=60%
16:39:05:281	63935700	em hbt: 1, fm hbt: 39, 
16:39:05:281	63935700	watchdog - thread 0 (gpu0), hb time 152
16:39:05:281	63935700	watchdog - thread 1 (gpu0), hb time 322
16:39:08:285	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:11:290	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:11:464	5a78f700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1779007", "0x00000000000000000000000000000000000000000000000000000000303911c9"]}

16:39:11:476	5a78f700	ETH: checking pool connection...
16:39:11:476	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:39:12:335	5a78f700	got 243 bytes
16:39:12:335	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xa37572b2a42bb23fceb9d224d8480fffb91ae37905fbb5fd6bbe543e3cca60f5","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:39:12:335	5a78f700	parse packet: 242
16:39:12:335	5a78f700	ETH: job is the same
16:39:12:335	5a78f700	new buf size: 0
16:39:14:294	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:17:298	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:20:302	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:21:477	5a78f700	ETH: checking pool connection...
16:39:21:477	5a78f700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:39:21:958	5a78f700	got 243 bytes
16:39:21:958	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0xa37572b2a42bb23fceb9d224d8480fffb91ae37905fbb5fd6bbe543e3cca60f5","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:39:21:958	5a78f700	parse packet: 242
16:39:21:958	5a78f700	ETH: job is the same
16:39:21:958	5a78f700	new buf size: 0
16:39:23:307	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:26:311	63935700	GPU 0 temp = 46, old fan speed = 60, new fan speed = 60 
16:39:26:813	5a78f700	got 243 bytes
16:39:26:813	5a78f700	buf: {"jsonrpc":"2.0","id":0,"result":["0x866543caa7c0c8a250ff48d882ac1189613ec4e226e61f90f3dfe389fcbec4b7","0x4be89018faa297948d0d2530cf8cc65a2cf729dac5b0eb0b41415a8338949f53","0x00000000dbe6fecebdedd5beb573440e5a884d1b2fbf06fcce912adcb8d8422e"]}

16:39:26:813	5a78f700	parse packet: 242
16:39:26:813	5a78f700	ETH: job changed
16:39:26:813	5a78f700	new buf size: 0
16:39:26:814	5a78f700	ETH: 11/26/17-16:39:26 - New job from eth-us-east1.nanopool.org:9999
16:39:26:814	5a78f700	target: 0x00000000dbe6fece (diff: 5000MH), epoch 154(2.20GB)
